id,Pendapatan Keluarga,Jumlah Tanggungan dalam Keluarga,Pekerjaan Orang Tua/Wali,Pendidikan Orang Tua/Wali,Kepemilikan Aset,Lokasi Tempat Tinggal,Pengeluaran Bulanan Keluarga,Status Kepesertaan Program Bantuan Pemerintah,Riwayat Beasiswa atau Bantuan Pendidikan,Ayah Hidup?,Ibu Hidup?,Status Kepemilikan Tempat Tinggal,Jumlah (Perkiraan Harga Pasar) Kendaraan yang Dimiliki,Daya Listrik (Watt),Luas Tanah Rumah (m2),Luas Bangunan Rumah (m2),NJOP per Meter,Bahan Atap Rumah,Bahan Tembok Rumah,Bahan Lantai Rumah,Rerata Pengeluaran Listrik & Air per Bulan,Total Hutang,Cicilan Hutang per Bulan,Program Studi,Kota,Jalur Masuk,Golongan UKT
94748,Rp 2.000.000 s.d. Rp 3.000.000,4.0,Wiraswasta,SMP,Kontrak,Kabupaten Boyolali ,1000000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Kontrak,2.0,450.0,15.0,15.0,0.0,Gypsum,Bata merah,Keramik,30000.0,25000000.0,1200000.0,Pendidikan Ekonomi,Kabupaten Boyolali ,SNBT,0.0
104126,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Wiraswasta,SD/MI Sederajat,Milik Sendiri,Kab. Jepara,600000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,13000000.0,450.0,870.0,54.0,36000.0,genteng tanah,batu bata,keramik,99310.0,0.0,0.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",,SNBP,3.0
145510,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S1/D-4,Milik Sendiri,Kab. Kudus,7000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,28000000.0,1300.0,135.0,95.0,464000.0,Genteng,Genteng,Keramik,479370.0,15000000.0,1250000.0,Farmasi,Kab. Kudus,SNBP,7.0
81683,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,SLTA Sederajat,Milik Sendiri,Kabupaten Sragen ,300000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,450.0,350.0,77.0,505000.0,genting,"sebagian batu bata, sebagian kayu",semen plester,34000.0,0.0,0.0,Ilmu Politik,Kabupaten Sragen ,SNBT,0.0
67041,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Buruh,SLTA Sederajat,Milik Sendiri,Kabupaten Lampung Tengah ,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,1.0,900.0,105.0,63.0,0.0,Genteng,Batu bata,Semen,150000.0,0.0,0.0,Ilmu Keolahragaan,Kabupaten Lampung Tengah ,SNBT,3.0
96191,Rp 1.000.000 s.d. Rp 2.000.000,2.0,Wiraswasta,SD/MI Sederajat,Milik Sendiri,Kabupaten Grobogan ,800000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Meninggal,Milik Sendiri,0.0,900.0,135.0,100.0,82000.0,Genteng dari tanah liat,Kayu bukan jati,Plester,60000.0,2500000.0,417000.0,Pendidikan Bahasa Jepang,Kabupaten Grobogan ,SNBT,4.0
107026,lebih dari Rp 5.000.000,2.0,Petani,S1/D-4,Milik Sendiri,Kab. Majalengka,5500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,100000000.0,540.0,376.0,42.0,100000.0,genting tanah liat,"pasir, bata, semen",keramik,170000.0,0.0,0.0,Sistem Informasi,Kab. Majalengka,SNBT,6.0
80831,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTP,Menumpang,Kabupaten Tegal ,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,10000000.0,450.0,500.0,91.0,160000.0,Genting tanah liat,Batu bata,"Ubin, keramik",52000.0,10000000.0,600000.0,Psikologi,Kabupaten Tegal ,SNBT,2.0
83774,"kurang dari Rp 1.000.000,-",1.0,Tidak Bekerja,SD/MI Sederajat,Milik Sendiri,Kabupaten Pati ,150000.0,KIS/JKS/BPJS,Tidak,Meninggal,Hidup,Milik Sendiri,0.0,450.0,961.0,63.0,10000.0,Genteng Tanah Liat,Kayu,Semen,83000.0,0.0,0.0,Pendidikan Geografi,Kabupaten Pati ,SNBT,2.0
47288,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Wiraswasta,SMA,Milik Sendiri,Kabupaten Sukoharjo ,1500000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,15000000.0,900.0,200.0,175.0,0.0,GENTENG,BATA DAN SEMEN,KERAMIK,200000.0,110000000.0,2400000.0,Geografi,Kabupaten Sukoharjo ,SNBT,4.0
126917,lebih dari Rp 5.000.000,4.0,Pegawai Swasta,S1/D-4,Menumpang,Kota Jakarta Timur,14000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,16000000.0,3500.0,210.0,150.0,5223000.0,Genteng Beton,Batu Bata,Keramik,1020000.0,0.0,0.0,Teknik Sipil,Kota Jakarta Timur,SNBT,7.0
62332,lebih dari Rp 5.000.000,3.0,Pegawai Swasta,MA,Menumpang,Kota Bekasi ,4000000.0,,Tidak Ada,Hidup,Hidup,Menumpang,3000000.0,2200.0,127.0,100.0,537000.0,Asbes,Batubata,Keramik,250000.0,37240000.0,1064000.0,Ilmu Hukum,Kota Bekasi ,SNBP,3.0
106018,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Buruh,MA,Milik Sendiri,Kab. Kendal,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,,900.0,350.0,78.0,64000.0,Genting tanah liat,"Pasir, Semen, Bata",Keramik,100000.0,50000000.0,1600000.0,Pendidikan Guru Sekolah Dasar,Kab. Kendal,SNBP,4.0
92812,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,SLTP,Milik Sendiri,Kota Tangerang Selatan,1850000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,2.0,900.0,62.0,62.0,802000.0,Asbes,Batako,Keramik Lantai,350000.0,0.0,0.0,Pendidikan Teknik Mesin,Kota Tangerang Selatan,SNBT,4.0
129968,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Pegawai Swasta,MA,Menumpang,Kab. Jombang,850000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Menumpang,2.0,900.0,356.0,85.0,285000.0,genting tanah liat dan seng,batu bata,keramik,100000.0,0.0,0.0,Kesehatan Masyarakat,Kab. Jombang,SNBT,0.0
145133,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Pegawai Swasta,SLTA,Milik Sendiri,Kab. Brebes,900000.0,KIS/JKS/BPJS,Tidak,Hidup,Meninggal,Milik Sendiri,1.0,900.0,387.0,60.0,200000.0,Genteng,Semen,Keramik,150000.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kab. Brebes,SNBP,4.0
90991,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SLTP Sederajat,Menumpang,Kabupaten Pati ,750000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Menumpang,5300000.0,450.0,200.0,99.0,200000.0,genting tanah liat,batu bata,Keramik dan plester,60000.0,65000000.0,2435000.0,Kesehatan Masyarakat,Kabupaten Pati ,SNBP,0.0
125101,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,S3 ,Milik Sendiri,Kota Semarang,5000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,25000000.0,1040.0,80.0,60.0,6195000.0,Asbes,Batu bata,Keramik,205000.0,0.0,0.0,Pendidikan Matematika,Kota Semarang,SNBP,7.0
44938,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Tidak Bekerja,SMP,Menumpang,Kabupaten Kendal ,600000.0,,Tidak Ada,Hidup,Hidup,Menumpang,9000000.0,450.0,150.0,35.0,36000.0,Genteng,Kayu/ papan,Tanah,30000.0,0.0,0.0,Pendidikan Kimia,Kabupaten Kendal ,SNBT,4.0
96162,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Petani,SLTA,Milik Sendiri,Kabupaten Pati ,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,142000000.0,450.0,570.0,90.0,14000.0,Genteng tanah,Batu bata merah,Kramin,80000.0,30000000.0,2000000.0,Pendidikan Kepelatihan Olahraga,Kabupaten Pati ,SNBT,4.0
82977,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kota Semarang ,2500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,158000000.0,900.0,90.0,80.0,1032000.0,Sebagian genteng dan asbes,Batu bata,Keramik,172553.0,0.0,0.0,Pendidikan Jasmani Sekolah Dasar,Kota Semarang ,SNBT,4.0
110115,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Tidak Bekerja,SMA,Milik Sendiri,Kab. Jepara,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,1.0,720.0,154.0,98.0,82000.0,Genting,Batu bata,Satu,100000.0,0.0,0.0,Sastra Indonesia,Kab. Jepara,SNBT,3.0
47259,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SLTA Sederajat,Menumpang,Kabupaten Boyolali ,1000000.0,,Tidak Dapat,Hidup,Meninggal,Menumpang,9800000.0,900.0,200.0,64000.0,40.0,Genting Glazur,Semen,Semen,115000.0,10000000.0,339400.0,Bimbingan dan Konseling,Kabupaten Boyolali ,SNBT,2.0
76570,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,SLTA Sederajat,Milik Sendiri,Kota Semarang ,1700000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,17000000.0,900.0,104.0,84.0,1722000.0,Genteng,Dinding,Granit,370000.0,100000000.0,3200000.0,Pendidikan Bahasa Jepang,Kota Semarang ,SNBP,6.0
129324,"kurang dari Rp 1.000.000,-",0.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kab. Kendal,300000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,3000000.0,450.0,90.0,90.0,36000.0,Genting,Batu bata,Keramik,75150.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kab. Kendal,SNBT,5.0
42408,Rp 1.000.000 s.d. Rp 2.000.000,5.0,Pegawai Swasta,D4,Milik Sendiri,Kabupaten Rembang ,1017000.0,,Tidak,Hidup,Hidup,Milik Sendiri,10000000.0,450.0,270.0,48.0,20000.0,Genting tanah liat,Tembok batu bata,Tekel lama,116000.0,0.0,0.0,Pendidikan Ilmu Pengetahuan Alam,Kabupaten Rembang ,,3.0
111202,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,S1,Milik Sendiri,Kab. Kudus,3500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,75000000.0,450.0,1064.0,173.0,64000.0,Genteng tanah liat,Batu bata,Keramik,45000.0,65100000.0,4500000.0,Ilmu Hukum,Kab. Kudus,SNBT,7.0
128350,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,SLTA,Milik Sendiri,Kab. Demak,600000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,3500000.0,450.0,1040.0,64.0,82000.0,Genting,Bata,Ubin,20000.0,0.0,0.0,Pendidikan Teknik Bangunan,Kab. Demak,SNBT,3.0
148057,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,S-2,Milik Sendiri,Kota Jakarta Pusat,32500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,708400000.0,1200.0,125.0,140.0,17523000.0,Genteng polycarbonate,Batu Bata / Bata Merah,Keramik,335000.0,142400000.0,8000000.0,Ilmu Hukum,Kota Jakarta Pusat,SNBT,7.0
129414,,3.0,Pegawai Pemerintahan,SMA,Milik Sendiri,Kota Semarang,6900000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,6500000.0,1300.0,174.0,174.0,464000.0,Genting tanah liat,Batu bata dan semen,keramik,280000.0,3000000.0,0.0,Seni Rupa,Kota Semarang,SNBT,7.0
147949,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,SLTA,Milik Sendiri,Kab. Tangerang,5000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,60000000.0,2200.0,112.0,60.0,1722000.0,genteng,semen,keramik,1100000.0,0.0,0.0,Pendidikan Teknik Informatika dan Komputer,Kab. Tangerang,SNBT,7.0
68471,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTA,Menumpang,Kabupaten Purbalingga ,900000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,1.0,900.0,504.0,84.0,0.0,Genting,Semen,Keramik,45000.0,0.0,0.0,Ilmu Sejarah,Kabupaten Purbalingga ,SNBT,3.0
128651,lebih dari Rp 5.000.000,4.0,Pegawai Pemerintahan,S1/D-4,Milik Sendiri,Kab. Pati,5000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,50000000.0,900.0,150.0,100.0,700000.0,genting,bata,keramik,100000.0,150000000.0,5000000.0,Sastra Inggris,Kab. Pati,SNBT,7.0
109261,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kota Serang,4000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,108000000.0,1300.0,90.0,45.0,1032000.0,Genteng,Batako,Keramik,600000.0,15000000.0,0.0,Ilmu Hukum,Kota Serang,SNBT,6.0
94655,lebih dari Rp 5.000.000,0.0,Wiraswasta,MA,Milik Sendiri,Kabupaten Temanggung ,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,3000000.0,450.0,440.0,63.0,82000.0,Genting dan Asbes,Batu bata,Pasir dan Semen,70000.0,120000000.0,3800000.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kabupaten Temanggung ,SNBT,5.0
128836,lebih dari Rp 5.000.000,1.0,Wiraswasta,MA,Milik Sendiri,Kab. Blora,10000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,120000000.0,900.0,160.0,150.0,1400000.0,Genteng,Batako,Keramik,1000000.0,200000000.0,5000000.0,Manajemen,Kab. Blora,SNBT,7.0
127018,lebih dari Rp 5.000.000,0.0,Tidak Bekerja,MI,Kontrak,Kab. Majalengka,2500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Kontrak,7000000.0,720.0,224.0,224.0,464000.0,Bilik,Batu bata dan semen atau diplester,Keramik,147557.0,0.0,0.0,Pendidikan Sosiologi dan Antropologi,Kab. Majalengka,SNBT,4.0
61470,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,MI,Milik Sendiri,Kabupaten Purbalingga ,1400000.0,,Tidak,Hidup,Hidup,Milik Sendiri,6000000.0,450.0,200.0,84.0,429000.0,Seng dan genting,Batu bata merah,Keramik,40000.0,0.0,0.0,Pendidikan Pancasila dan Kewarganegaraan,Kabupaten Purbalingga ,SNBP,2.0
46581,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S1,Kontrak,Kabupaten Pati ,3000000.0,,-,Hidup,Hidup,Kontrak,2.0,1300.0,100.0,45.0,103000.0,Genting Tanah Liat,Semen,Keramik,230000.0,56400000.0,4700000.0,Pendidikan Bahasa Inggris,Kabupaten Pati ,SNBT,7.0
46666,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Pegawai Swasta,SLTA,Menumpang,Kabupaten Semarang ,600000.0,,Tidak,Hidup,Hidup,Menumpang,2500000.0,900.0,200.0,25.0,103000.0,Genting,kayu,semen plester,41000.0,0.0,0.0,Pendidikan Sejarah,Kabupaten Semarang ,SNBT,2.0
83161,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Wiraswasta,SMA,Milik Sendiri,Kabupaten Pekalongan ,2500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,450.0,252.0,144.0,103000.0,genteng,bata semen,keramik,0.0,16000000.0,500000.0,Pendidikan Tata Kecantikan,Kabupaten Pekalongan ,SNBT,4.0
150526,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,MA,Menumpang,Kab. Pati,1000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,12000000.0,450.0,0.0,0.0,0.0,genteng,bata,keramik,75000.0,0.0,0.0,Gizi,Kab. Pati,SNBT,4.0
62611,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Tidak Bekerja,SMP,Menumpang,Kota Semarang ,1500000.0,,Tidak,Hidup,Hidup,Menumpang,5000000.0,450.0,24.0,24.0,1573000.0,Genting dan seng,Batu bata,Ubin lama,170000.0,0.0,0.0,Pendidikan Teknik Bangunan,Kota Semarang ,SNBP,2.0
47698,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Petani,SD,Milik Sendiri,Kabupaten Sragen ,1500000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,15000000.0,450.0,630.0,144.0,27000.0,Genting,Batu Bata,Tanah,27000.0,2500000.0,250000.0,Manajemen,Kabupaten Sragen ,SNBT,1.0
146784,Rp 3.000.000 s.d. Rp 4.000.000,3.0,Pegawai Swasta,MA,Milik Sendiri,Kab. Tangerang,2000000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,15000000.0,900.0,156.0,70.0,48000.0,Asbes,Bata,Keramik,200000.0,0.0,0.0,Pendidikan Bahasa Arab,Kab. Tangerang,SNBP,0.0
107370,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SD/MI Sederajat,Menumpang,Kab. Wonosobo,700000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Menumpang,0.0,450.0,112.0,52.0,48000.0,Seng,Batu bata,Plaster,55000.0,3000000.0,250000.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kab. Wonosobo,SNBT,0.0
127959,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,D-3/D2,Milik Sendiri,Kota Semarang,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,15000000.0,1300.0,74.0,36.0,1200000.0,Baja Ringan,Batu Bata,Keramik,250000.0,0.0,0.0,Manajemen,Kota Semarang,SNBT,6.0
68021,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,D3/D-2,Milik Sendiri,Kabupaten Kepulauan Riau ,2500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,184000000.0,1200.0,90.0,36.0,300000.0,seng,bata dan semen,keramik,730000.0,5000000.0,1600000.0,Seni Rupa,Kabupaten Kepulauan Riau ,SNBT,7.0
147877,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Buruh,SLTA Sederajat,Milik Sendiri,Kab. Seluma,2000000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,20000000.0,900.0,54.0,54.0,0.0,seng,batu bata,semen,80000.0,0.0,0.0,Teknik Sipil,Kab. Seluma,SNBT,0.0
77880,Rp 1.000.000 s.d. Rp 2.000.000,5.0,Petani,SD/MI Sederajat,Milik Sendiri,Kabupaten Rembang ,500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,,3000000.0,450.0,362.0,64.0,10000.0,Genting tanah liat,Tembok dan gedek,Tanah,20000.0,5000000.0,0.0,Teknik Informatika,Kabupaten Rembang ,SNBP,2.0
62420,Rp 3.000.000 s.d. Rp 4.000.000,0.0,Buruh,SLTP,Milik Sendiri,Kabupaten Demak ,1000000.0,,Tidak,Hidup,Hidup,Milik Sendiri,9000000.0,900.0,42.0,42.0,82000.0,Genting,Semen,Keramik,85000.0,31540000.0,2070000.0,Pendidikan Bahasa Inggris,Kabupaten Demak ,SNBP,3.0
60847,Rp 1.000.000 s.d. Rp 2.000.000,3.0,Wiraswasta,SLTP Sederajat,Milik Sendiri,Kabupaten Boyolali ,170000.0,,Tidak,Hidup,Meninggal,Milik Sendiri,12500000.0,900.0,230.0,92.0,916.0,genting,batu bata,kramik,440000.0,0.0,0.0,Teknologi Pendidikan,Kabupaten Boyolali ,SNBP,4.0
146411,lebih dari Rp 5.000.000,1.0,Wiraswasta,SMA,Milik Sendiri,Kota Batam,1800000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,7000000.0,1300.0,72.0,60.0,72.0,Seng,Batu bata,Plester,1200000.0,0.0,0.0,Akuntansi,Kota Batam,SNBP,6.0
106438,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Wiraswasta,SLTP Sederajat,Menumpang,Kab. Brebes,700000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,7000000.0,900.0,471.0,82.0,160000.0,Genteng Tanah Liat,Plester Cat Rapi,Keramik,295500.0,2500000.0,250000.0,Akuntansi,Kab. Brebes,SNBP,3.0
147066,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,D4,Menumpang,Kota Semarang,3500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Menumpang,25000000.0,2200.0,75.0,72.0,0.0,Asbes,Batu Bata,Keramik,250000.0,0.0,0.0,Ilmu Keolahragaan,Kota Semarang,SNBP,4.0
129848,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Pegawai Swasta,SMA,Milik Sendiri,Kab. Kebumen,1750000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,6500000.0,450.0,435.0,80.0,27000.0,GENTING,BATU BATA,KERAMIK,101525.0,1500000.0,0.0,Pendidikan Matematika,Kab. Kebumen,SNBT,4.0
147071,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Nelayan,SLTP,Milik Sendiri,Kab. Rembang,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,12000000.0,450.0,365.0,42.0,64000.0,Genting tanah liat,Bata dan kayu,Plaster,30000.0,0.0,0.0,Bimbingan dan Konseling,Kab. Rembang,SNBP,3.0
82341,"kurang dari Rp 1.000.000,-",0.0,Tidak Bekerja,SLTA Sederajat,Milik Sendiri,Kabupaten Kudus ,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Meninggal,Hidup,Milik Sendiri,,900.0,200.0,63.0,128000.0,GENTENG,SEMEN,KERAMIK,250000.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kabupaten Kudus ,SNBT,2.0
147026,"kurang dari Rp 1.000.000,-",3.0,Wiraswasta,SMA,Kontrak,Kab. Jepara,350000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Kontrak,25000000.0,900.0,90.0,90.0,0.0,Genteng Tanah Liat,Bata Merah,Keramik,400000.0,100000000.0,3000000.0,Pendidikan Bahasa Perancis,Kab. Jepara,SNBP,4.0
90916,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Buruh,MTs,Milik Sendiri,Kabupaten Temanggung ,500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,900.0,94.0,45.0,335000.0,Genteng tanah liat,Batu bata,keramik,55552.0,0.0,0.0,Pendidikan Ilmu Pengetahuan Sosial,Kabupaten Temanggung ,SNBP,4.0
47720,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Pegawai Pemerintahan,S-1/D4,Milik Sendiri,Kabupaten Subang ,3500000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,50040000.0,900.0,230.0,120.0,14000.0,Kenteng,Bata merah,Keramik,990000.0,50000.0,2500000.0,Teknologi Pendidikan,Kabupaten Subang ,SNBT,7.0
105439,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,S-1/D4,Milik Sendiri,Kab. Wonosobo,1800000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,1.0,900.0,197.0,66.0,,Tanah liat,Batu bata,Keramik,80000.0,211262000.0,2530732.0,Seni Rupa,Kab. Wonosobo,SNBP,5.0
127249,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Pegawai Swasta,SLTA Sederajat,Menumpang,Kab. Banyumas,1550000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Meninggal,Menumpang,1.0,900.0,349.0,188.0,1147000.0,genting,batu bata,keramik,200000.0,0.0,0.0,Ilmu Sejarah,Kab. Banyumas,SNBT,4.0
90607,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,SLTA,Milik Sendiri,Kota Semarang ,4500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,18000000.0,900.0,60.0,37.0,394000.0,Asbes,Batu Bata,Keramik,460000.0,0.0,0.0,Kesehatan Masyarakat,Kota Semarang ,SNBP,6.0
109955,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Wiraswasta,S1/D-4,Menumpang,Kab. Klaten,1300000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Menumpang,5000000.0,900.0,72.0,54.0,300000.0,Genting tanah liat,Batu bata,Lantai keramik,100000.0,0.0,0.0,Psikologi,Kab. Klaten,SNBT,0.0
69290,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Petani,MTs,Milik Sendiri,Kabupaten Temanggung ,750000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,5000000.0,450.0,180.0,98.0,20000.0,Genteng,Semen,Ubin,55000.0,10000000.0,300000.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kabupaten Temanggung ,SNBT,3.0
77374,"kurang dari Rp 1.000.000,-",1.0,Tidak Bekerja,SMA,Milik Sendiri,Kabupaten Tanah Datar ,1000000.0,KIS/JKS/BPJS,Tidak Ada,Meninggal,Hidup,Milik Sendiri,5000000.0,900.0,90.0,50.0,5000.0,Seng,Batu-bata,Semen/Tembok/Beton,130000.0,2000000.0,100000.0,Pendidikan Sosiologi dan Antropologi,Kabupaten Tanah Datar ,SNBP,2.0
77031,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,MI,Milik Sendiri,Kabupaten Banjarnegara ,2500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,30.0,900.0,76.0,72.0,91548000.0,Seng,Bata,Plester,130.0,0.0,0.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kabupaten Banjarnegara ,SNBP,4.0
43170,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,SMA,Milik Sendiri,Kabupaten Kudus ,2000000.0,,Tidak,Hidup,Hidup,Milik Sendiri,16000000.0,900.0,150.0,100.0,1500000.0,Genting tanah liat,Semen,Keramik,496088.0,300000000.0,5000000.0,Pendidikan Bahasa Perancis,Kabupaten Kudus ,SNBP,7.0
75814,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Petani,MTs,Menumpang,Kabupaten Purworejo ,2500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,15000000.0,450.0,300.0,72.0,36000.0,Genteng,Batu bata,Semen,50000.0,20000000.0,1000000.0,Gizi,Kabupaten Purworejo ,SNBP,2.0
82231,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SD,Milik Sendiri,Kabupaten Demak ,600000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,6000000.0,450.0,65.0,40.0,160000.0,Genteng,Batu bata,Keramik,119500.0,0.0,0.0,Akuntansi,Kabupaten Demak ,SNBT,2.0
